Name,Sport,Date,Start time,Duration,Total distance (km),Average heart rate (bpm),Average speed (km/h),Max speed (km/h),Average pace (min/km),Max pace (min/km),Calories,Fat percentage of calories(%),Average cadence (rpm),Average stride length (cm),Running index,Training load,Ascent (m),Descent (m),Average power (W),Max power (W),Notes,Height (cm),Weight (kg),HR max,HR sit,VO2max,
RDchip,STRENGTH_TRAINING,12-02-2020,08:14:34,01:01:49,0.00,132,,,,,566,17,,,,,,,,,back and triceps ,,,,,,
Sample rate,Time,HR (bpm),Speed (km/h),Pace (min/km),Cadence,Altitude (m),Stride length (m),Distances (m),Temperatures (C),Power (W),
,00:12:40,147,,,,,,,,,
,00:12:41,147,,,,,,,,,
,00:12:42,146,,,,,,,,,
,00:12:43,146,,,,,,,,,
,00:12:44,146,,,,,,,,,
,00:12:45,146,,,,,,,,,
,00:12:46,145,,,,,,,,,
,00:12:47,144,,,,,,,,,
,00:12:48,144,,,,,,,,,
,00:12:49,143,,,,,,,,,
,00:12:50,143,,,,,,,,,
,00:12:51,143,,,,,,,,,
,00:12:52,144,,,,,,,,,
,00:12:53,145,,,,,,,,,
,00:12:54,145,,,,,,,,,
,00:12:55,145,,,,,,,,,
,00:12:56,145,,,,,,,,,
,00:12:57,144,,,,,,,,,
,00:12:58,144,,,,,,,,,
,00:12:59,143,,,,,,,,,
,00:13:00,143,,,,,,,,,
,00:13:01,143,,,,,,,,,
,00:13:02,143,,,,,,,,,
,00:13:03,144,,,,,,,,,
,00:13:04,144,,,,,,,,,
,00:13:05,144,,,,,,,,,
,00:13:06,145,,,,,,,,,
,00:13:07,145,,,,,,,,,
,00:13:08,143,,,,,,,,,
,00:13:09,144,,,,,,,,,
,00:13:10,143,,,,,,,,,
,00:13:11,143,,,,,,,,,
,00:13:12,144,,,,,,,,,
,00:13:13,144,,,,,,,,,
,00:13:14,145,,,,,,,,,
,00:13:15,146,,,,,,,,,
,00:13:16,148,,,,,,,,,
,00:13:17,150,,,,,,,,,
,00:13:18,151,,,,,,,,,
,00:13:19,152,,,,,,,,,
,00:13:20,154,,,,,,,,,
,00:13:21,154,,,,,,,,,
,00:13:22,155,,,,,,,,,
,00:13:23,155,,,,,,,,,
,00:13:24,156,,,,,,,,,
,00:13:25,157,,,,,,,,,
,00:13:26,158,,,,,,,,,
,00:13:27,158,,,,,,,,,
,00:13:28,158,,,,,,,,,
,00:13:29,159,,,,,,,,,
,00:13:30,159,,,,,,,,,
,00:13:31,160,,,,,,,,,
,00:13:32,160,,,,,,,,,
,00:13:33,161,,,,,,,,,
,00:13:34,161,,,,,,,,,
,00:13:35,162,,,,,,,,,
,00:13:36,161,,,,,,,,,
,00:13:37,161,,,,,,,,,
,00:13:38,159,,,,,,,,,
,00:13:39,158,,,,,,,,,
,00:13:40,158,,,,,,,,,
,00:13:41,157,,,,,,,,,
,00:13:42,157,,,,,,,,,
,00:13:43,157,,,,,,,,,
,00:13:44,156,,,,,,,,,
,00:13:45,156,,,,,,,,,
,00:13:46,155,,,,,,,,,
,00:13:47,154,,,,,,,,,
,00:13:48,153,,,,,,,,,
,00:13:49,153,,,,,,,,,
,00:13:50,153,,,,,,,,,
,00:13:51,153,,,,,,,,,
,00:13:52,153,,,,,,,,,
,00:13:53,152,,,,,,,,,
,00:13:54,151,,,,,,,,,
,00:13:55,151,,,,,,,,,
,00:13:56,150,,,,,,,,,
,00:13:57,149,,,,,,,,,
,00:13:58,148,,,,,,,,,
,00:13:59,148,,,,,,,,,
,00:14:00,147,,,,,,,,,
,00:14:01,147,,,,,,,,,
,00:14:02,147,,,,,,,,,
,00:14:03,147,,,,,,,,,
,00:14:04,148,,,,,,,,,
,00:14:05,149,,,,,,,,,
,00:14:06,150,,,,,,,,,
,00:14:07,150,,,,,,,,,
,00:14:08,150,,,,,,,,,
,00:14:09,151,,,,,,,,,
,00:14:10,150,,,,,,,,,
,00:14:11,151,,,,,,,,,
,00:14:12,151,,,,,,,,,
,00:14:13,152,,,,,,,,,
,00:14:14,153,,,,,,,,,
,00:14:15,154,,,,,,,,,
,00:14:16,155,,,,,,,,,
,00:14:17,155,,,,,,,,,
,00:14:18,155,,,,,,,,,
,00:14:19,155,,,,,,,,,
,00:14:20,155,,,,,,,,,
,00:14:21,156,,,,,,,,,
,00:14:22,156,,,,,,,,,
,00:14:23,156,,,,,,,,,
,00:14:24,156,,,,,,,,,
,00:14:25,157,,,,,,,,,
,00:14:26,156,,,,,,,,,
,00:14:27,156,,,,,,,,,
,00:14:28,157,,,,,,,,,
,00:14:29,157,,,,,,,,,
,00:14:30,158,,,,,,,,,
,00:14:31,157,,,,,,,,,
,00:14:32,156,,,,,,,,,
,00:14:33,155,,,,,,,,,
,00:14:34,153,,,,,,,,,
,00:14:35,153,,,,,,,,,
,00:14:36,153,,,,,,,,,
,00:14:37,152,,,,,,,,,
,00:14:38,152,,,,,,,,,
,00:14:39,152,,,,,,,,,
,00:14:40,152,,,,,,,,,
,00:14:41,152,,,,,,,,,
,00:14:42,153,,,,,,,,,
,00:14:43,153,,,,,,,,,
,00:14:44,153,,,,,,,,,
,00:14:45,153,,,,,,,,,
,00:14:46,153,,,,,,,,,
,00:14:47,153,,,,,,,,,
,00:14:48,154,,,,,,,,,
,00:14:49,153,,,,,,,,,
,00:14:50,153,,,,,,,,,
,00:14:51,154,,,,,,,,,
,00:14:52,155,,,,,,,,,
,00:14:53,155,,,,,,,,,
,00:14:54,155,,,,,,,,,
,00:14:55,156,,,,,,,,,
,00:14:56,156,,,,,,,,,
,00:14:57,157,,,,,,,,,
,00:14:58,157,,,,,,,,,
,00:14:59,158,,,,,,,,,
,00:15:00,158,,,,,,,,,
,00:15:01,158,,,,,,,,,
,00:15:02,158,,,,,,,,,
,00:15:03,159,,,,,,,,,
,00:15:04,159,,,,,,,,,
,00:15:05,159,,,,,,,,,
,00:15:06,159,,,,,,,,,
,00:15:07,159,,,,,,,,,
,00:15:08,160,,,,,,,,,
,00:15:09,160,,,,,,,,,
,00:15:10,161,,,,,,,,,
,00:15:11,161,,,,,,,,,
,00:15:12,162,,,,,,,,,
,00:15:13,162,,,,,,,,,
,00:15:14,162,,,,,,,,,
,00:15:15,163,,,,,,,,,
,00:15:16,163,,,,,,,,,
,00:15:17,163,,,,,,,,,
,00:15:18,163,,,,,,,,,
,00:15:19,163,,,,,,,,,
,00:15:20,164,,,,,,,,,
,00:15:21,164,,,,,,,,,
,00:15:22,164,,,,,,,,,
,00:15:23,164,,,,,,,,,
,00:15:24,164,,,,,,,,,
,00:15:25,163,,,,,,,,,
,00:15:26,163,,,,,,,,,
,00:15:27,158,,,,,,,,,
,00:15:28,158,,,,,,,,,
,00:15:29,158,,,,,,,,,
,00:15:30,158,,,,,,,,,
,00:15:31,158,,,,,,,,,
,00:15:32,159,,,,,,,,,
,00:15:33,159,,,,,,,,,
,00:15:34,159,,,,,,,,,
,00:15:35,158,,,,,,,,,
,00:15:36,157,,,,,,,,,
,00:15:37,154,,,,,,,,,
,00:15:38,154,,,,,,,,,
,00:15:39,154,,,,,,,,,
,00:15:40,154,,,,,,,,,
,00:15:41,154,,,,,,,,,
,00:15:42,154,,,,,,,,,
,00:15:43,154,,,,,,,,,
,00:15:44,153,,,,,,,,,
,00:15:45,152,,,,,,,,,
,00:15:46,152,,,,,,,,,
,00:15:47,152,,,,,,,,,
,00:15:48,151,,,,,,,,,
,00:15:49,151,,,,,,,,,
,00:15:50,151,,,,,,,,,
,00:15:51,151,,,,,,,,,
,00:15:52,151,,,,,,,,,
,00:15:53,151,,,,,,,,,
,00:15:54,152,,,,,,,,,
,00:15:55,152,,,,,,,,,
,00:15:56,152,,,,,,,,,
,00:15:57,152,,,,,,,,,
,00:15:58,151,,,,,,,,,
,00:15:59,150,,,,,,,,,
,00:16:00,149,,,,,,,,,
,00:16:01,150,,,,,,,,,
,00:16:02,149,,,,,,,,,
,00:16:03,148,,,,,,,,,
,00:16:04,148,,,,,,,,,
,00:16:05,148,,,,,,,,,
,00:16:06,148,,,,,,,,,
,00:16:07,148,,,,,,,,,
,00:16:08,148,,,,,,,,,
,00:16:09,147,,,,,,,,,
,00:16:10,147,,,,,,,,,
,00:16:11,148,,,,,,,,,
,00:16:12,148,,,,,,,,,
,00:16:13,148,,,,,,,,,
,00:16:14,148,,,,,,,,,
,00:16:15,149,,,,,,,,,
,00:16:16,149,,,,,,,,,
,00:16:17,149,,,,,,,,,
,00:16:18,148,,,,,,,,,
,00:16:19,145,,,,,,,,,
,00:16:20,145,,,,,,,,,
,00:16:21,142,,,,,,,,,
,00:16:22,139,,,,,,,,,
,00:16:23,138,,,,,,,,,
,00:16:24,138,,,,,,,,,
,00:16:25,139,,,,,,,,,
,00:16:26,140,,,,,,,,,
,00:16:27,141,,,,,,,,,
,00:16:28,141,,,,,,,,,
,00:16:29,141,,,,,,,,,
,00:16:30,142,,,,,,,,,
,00:16:31,143,,,,,,,,,
,00:16:32,143,,,,,,,,,
,00:16:33,143,,,,,,,,,
,00:16:34,143,,,,,,,,,
,00:16:35,143,,,,,,,,,
,00:16:36,143,,,,,,,,,
,00:16:37,143,,,,,,,,,
,00:16:38,143,,,,,,,,,
,00:16:39,144,,,,,,,,,
,00:16:40,144,,,,,,,,,
,00:16:41,145,,,,,,,,,
,00:16:42,145,,,,,,,,,
,00:16:43,145,,,,,,,,,
,00:16:44,145,,,,,,,,,
,00:16:45,145,,,,,,,,,
,00:16:46,144,,,,,,,,,
,00:16:47,144,,,,,,,,,
,00:16:48,143,,,,,,,,,
,00:16:49,144,,,,,,,,,
,00:16:50,143,,,,,,,,,
,00:16:51,142,,,,,,,,,
,00:16:52,140,,,,,,,,,
,00:16:53,140,,,,,,,,,
,00:16:54,140,,,,,,,,,
,00:16:55,140,,,,,,,,,
,00:16:56,140,,,,,,,,,
,00:16:57,140,,,,,,,,,
,00:16:58,139,,,,,,,,,
,00:16:59,139,,,,,,,,,
,00:17:00,139,,,,,,,,,
,00:17:01,140,,,,,,,,,
,00:17:02,140,,,,,,,,,
,00:17:03,140,,,,,,,,,
,00:17:04,139,,,,,,,,,
,00:17:05,138,,,,,,,,,
,00:17:06,138,,,,,,,,,
,00:17:07,137,,,,,,,,,
,00:17:08,138,,,,,,,,,
,00:17:09,138,,,,,,,,,
,00:17:10,138,,,,,,,,,
,00:17:11,136,,,,,,,,,
,00:17:12,132,,,,,,,,,
,00:17:13,127,,,,,,,,,
,00:17:14,120,,,,,,,,,
,00:17:15,119,,,,,,,,,
,00:17:16,120,,,,,,,,,
,00:17:17,120,,,,,,,,,
,00:17:18,120,,,,,,,,,
,00:17:19,121,,,,,,,,,
,00:17:20,122,,,,,,,,,
,00:17:21,122,,,,,,,,,
,00:17:22,123,,,,,,,,,
,00:17:23,124,,,,,,,,,
,00:17:24,125,,,,,,,,,
,00:17:25,125,,,,,,,,,
,00:17:26,126,,,,,,,,,
,00:17:27,128,,,,,,,,,
,00:17:28,129,,,,,,,,,
,00:17:29,131,,,,,,,,,
,00:17:30,131,,,,,,,,,
,00:17:31,131,,,,,,,,,
,00:17:32,131,,,,,,,,,
,00:17:33,130,,,,,,,,,
,00:17:34,130,,,,,,,,,
,00:17:35,130,,,,,,,,,
,00:17:36,129,,,,,,,,,
,00:17:37,129,,,,,,,,,
,00:17:38,129,,,,,,,,,
,00:17:39,129,,,,,,,,,
,00:17:40,131,,,,,,,,,
,00:17:41,133,,,,,,,,,
,00:17:42,134,,,,,,,,,
,00:17:43,135,,,,,,,,,
,00:17:44,136,,,,,,,,,
,00:17:45,136,,,,,,,,,
,00:17:46,136,,,,,,,,,
,00:17:47,136,,,,,,,,,
,00:17:48,136,,,,,,,,,
,00:17:49,136,,,,,,,,,
,00:17:50,136,,,,,,,,,
,00:17:51,136,,,,,,,,,
,00:17:52,137,,,,,,,,,
,00:17:53,137,,,,,,,,,
,00:17:54,135,,,,,,,,,
,00:17:55,134,,,,,,,,,
,00:17:56,134,,,,,,,,,
,00:17:57,135,,,,,,,,,
,00:17:58,135,,,,,,,,,
,00:17:59,135,,,,,,,,,
,00:18:00,137,,,,,,,,,
,00:18:01,139,,,,,,,,,
,00:18:02,143,,,,,,,,,
,00:18:03,145,,,,,,,,,
,00:18:04,147,,,,,,,,,
,00:18:05,149,,,,,,,,,
,00:18:06,151,,,,,,,,,
,00:18:07,153,,,,,,,,,
,00:18:08,155,,,,,,,,,
,00:18:09,155,,,,,,,,,
,00:18:10,156,,,,,,,,,
,00:18:11,158,,,,,,,,,
,00:18:12,158,,,,,,,,,
,00:18:13,159,,,,,,,,,
,00:18:14,160,,,,,,,,,
,00:18:15,161,,,,,,,,,
,00:18:16,161,,,,,,,,,
,00:18:17,161,,,,,,,,,
,00:18:18,160,,,,,,,,,
,00:18:19,159,,,,,,,,,
,00:18:20,158,,,,,,,,,
,00:18:21,158,,,,,,,,,
,00:18:22,158,,,,,,,,,
,00:18:23,158,,,,,,,,,
,00:18:24,158,,,,,,,,,
,00:18:25,157,,,,,,,,,
,00:18:26,156,,,,,,,,,
,00:18:27,156,,,,,,,,,
,00:18:28,154,,,,,,,,,
,00:18:29,153,,,,,,,,,
,00:18:30,153,,,,,,,,,
,00:18:31,152,,,,,,,,,
,00:18:32,152,,,,,,,,,
,00:18:33,153,,,,,,,,,
,00:18:34,153,,,,,,,,,
,00:18:35,154,,,,,,,,,
,00:18:36,154,,,,,,,,,
,00:18:37,156,,,,,,,,,
,00:18:38,156,,,,,,,,,
,00:18:39,159,,,,,,,,,
,00:18:40,161,,,,,,,,,
,00:18:41,162,,,,,,,,,
,00:18:42,163,,,,,,,,,
,00:18:43,165,,,,,,,,,
,00:18:44,165,,,,,,,,,
,00:18:45,166,,,,,,,,,
,00:18:46,167,,,,,,,,,
,00:18:47,167,,,,,,,,,
,00:18:48,168,,,,,,,,,
,00:18:49,168,,,,,,,,,
,00:18:50,168,,,,,,,,,
,00:18:51,169,,,,,,,,,
,00:18:52,168,,,,,,,,,
,00:18:53,165,,,,,,,,,
,00:18:54,164,,,,,,,,,
,00:18:55,163,,,,,,,,,
,00:18:56,162,,,,,,,,,
,00:18:57,161,,,,,,,,,
,00:18:58,161,,,,,,,,,
,00:18:59,161,,,,,,,,,
,00:19:00,159,,,,,,,,,
,00:19:01,158,,,,,,,,,
,00:19:02,156,,,,,,,,,
,00:19:03,155,,,,,,,,,
,00:19:04,154,,,,,,,,,
,00:19:05,152,,,,,,,,,
,00:19:06,151,,,,,,,,,
,00:19:07,150,,,,,,,,,
,00:19:08,149,,,,,,,,,
,00:19:09,148,,,,,,,,,
,00:19:10,148,,,,,,,,,
,00:19:11,148,,,,,,,,,
,00:19:12,148,,,,,,,,,
,00:19:13,148,,,,,,,,,
,00:19:14,148,,,,,,,,,
,00:19:15,148,,,,,,,,,
,00:19:16,146,,,,,,,,,
,00:19:17,145,,,,,,,,,
,00:19:18,145,,,,,,,,,
,00:19:19,144,,,,,,,,,
,00:19:20,143,,,,,,,,,
,00:19:21,142,,,,,,,,,
,00:19:22,140,,,,,,,,,
,00:19:23,140,,,,,,,,,
,00:19:24,140,,,,,,,,,
,00:19:25,138,,,,,,,,,
,00:19:26,137,,,,,,,,,
,00:19:27,137,,,,,,,,,
,00:19:28,136,,,,,,,,,
,00:19:29,136,,,,,,,,,
,00:19:30,135,,,,,,,,,
,00:19:31,135,,,,,,,,,
,00:19:32,134,,,,,,,,,
,00:19:33,134,,,,,,,,,
,00:19:34,134,,,,,,,,,
,00:19:35,133,,,,,,,,,
,00:19:36,133,,,,,,,,,
,00:19:37,133,,,,,,,,,
,00:19:38,133,,,,,,,,,
,00:19:39,132,,,,,,,,,
,00:19:40,132,,,,,,,,,
,00:19:41,130,,,,,,,,,
,00:19:42,130,,,,,,,,,
,00:19:43,129,,,,,,,,,
,00:19:44,129,,,,,,,,,
,00:19:45,129,,,,,,,,,
,00:19:46,129,,,,,,,,,
,00:19:47,129,,,,,,,,,
,00:19:48,129,,,,,,,,,
,00:19:49,128,,,,,,,,,
,00:19:50,128,,,,,,,,,
,00:19:51,127,,,,,,,,,
,00:19:52,126,,,,,,,,,
,00:19:53,126,,,,,,,,,
,00:19:54,126,,,,,,,,,
,00:19:55,126,,,,,,,,,
,00:19:56,127,,,,,,,,,
,00:19:57,127,,,,,,,,,
,00:19:58,128,,,,,,,,,
,00:19:59,127,,,,,,,,,
,00:20:00,127,,,,,,,,,
,00:20:01,127,,,,,,,,,
,00:20:02,127,,,,,,,,,
,00:20:03,126,,,,,,,,,
,00:20:04,126,,,,,,,,,
,00:20:05,126,,,,,,,,,
,00:20:06,126,,,,,,,,,
,00:20:07,125,,,,,,,,,
,00:20:08,126,,,,,,,,,
,00:20:09,126,,,,,,,,,
,00:20:10,126,,,,,,,,,
,00:20:11,126,,,,,,,,,
,00:20:12,126,,,,,,,,,
,00:20:13,126,,,,,,,,,
,00:20:14,127,,,,,,,,,
,00:20:15,128,,,,,,,,,
,00:20:16,130,,,,,,,,,
,00:20:17,131,,,,,,,,,
,00:20:18,132,,,,,,,,,
,00:20:19,132,,,,,,,,,
,00:20:20,131,,,,,,,,,
,00:20:21,131,,,,,,,,,
,00:20:22,131,,,,,,,,,
,00:20:23,131,,,,,,,,,
,00:20:24,132,,,,,,,,,
,00:20:25,132,,,,,,,,,
,00:20:26,133,,,,,,,,,
,00:20:27,134,,,,,,,,,
,00:20:28,134,,,,,,,,,
,00:20:29,135,,,,,,,,,
,00:20:30,136,,,,,,,,,
,00:20:31,137,,,,,,,,,
,00:20:32,138,,,,,,,,,
,00:20:33,140,,,,,,,,,
,00:20:34,142,,,,,,,,,
,00:20:35,143,,,,,,,,,
,00:20:36,145,,,,,,,,,
,00:20:37,147,,,,,,,,,
,00:20:38,148,,,,,,,,,
,00:20:39,149,,,,,,,,,
,00:20:40,151,,,,,,,,,
,00:20:41,152,,,,,,,,,
,00:20:42,153,,,,,,,,,
,00:20:43,153,,,,,,,,,
,00:20:44,154,,,,,,,,,
,00:20:45,154,,,,,,,,,
,00:20:46,154,,,,,,,,,
,00:20:47,152,,,,,,,,,
,00:20:48,151,,,,,,,,,
,00:20:49,150,,,,,,,,,
,00:20:50,150,,,,,,,,,
,00:20:51,150,,,,,,,,,
,00:20:52,150,,,,,,,,,
,00:20:53,150,,,,,,,,,
,00:20:54,148,,,,,,,,,
,00:20:55,147,,,,,,,,,
,00:20:56,145,,,,,,,,,
,00:20:57,145,,,,,,,,,
,00:20:58,145,,,,,,,,,
,00:20:59,144,,,,,,,,,
,00:21:00,145,,,,,,,,,
,00:21:01,144,,,,,,,,,
,00:21:02,143,,,,,,,,,
,00:21:03,142,,,,,,,,,
,00:21:04,141,,,,,,,,,
,00:21:05,139,,,,,,,,,
,00:21:06,138,,,,,,,,,
,00:21:07,138,,,,,,,,,
,00:21:08,137,,,,,,,,,
,00:21:09,136,,,,,,,,,
,00:21:10,136,,,,,,,,,
,00:21:11,136,,,,,,,,,
,00:21:12,135,,,,,,,,,
,00:21:13,134,,,,,,,,,
,00:21:14,134,,,,,,,,,
,00:21:15,133,,,,,,,,,
,00:21:16,132,,,,,,,,,
,00:21:17,132,,,,,,,,,
,00:21:18,131,,,,,,,,,
,00:21:19,131,,,,,,,,,
,00:21:20,129,,,,,,,,,
,00:21:21,128,,,,,,,,,
,00:21:22,128,,,,,,,,,
,00:21:23,130,,,,,,,,,
,00:21:24,131,,,,,,,,,
,00:21:25,129,,,,,,,,,
,00:21:26,129,,,,,,,,,
,00:21:27,128,,,,,,,,,
,00:21:28,128,,,,,,,,,
,00:21:29,128,,,,,,,,,
,00:21:30,130,,,,,,,,,
,00:21:31,132,,,,,,,,,
,00:21:32,132,,,,,,,,,
,00:21:33,132,,,,,,,,,
,00:21:34,132,,,,,,,,,
,00:21:35,132,,,,,,,,,
,00:21:36,133,,,,,,,,,
,00:21:37,134,,,,,,,,,
,00:21:38,136,,,,,,,,,
,00:21:39,136,,,,,,,,,
,00:21:40,137,,,,,,,,,
,00:21:41,139,,,,,,,,,
,00:21:42,142,,,,,,,,,
,00:21:43,146,,,,,,,,,
,00:21:44,148,,,,,,,,,
,00:21:45,149,,,,,,,,,
,00:21:46,151,,,,,,,,,
,00:21:47,152,,,,,,,,,
,00:21:48,152,,,,,,,,,
,00:21:49,152,,,,,,,,,
,00:21:50,154,,,,,,,,,
,00:21:51,154,,,,,,,,,
,00:21:52,153,,,,,,,,,
,00:21:53,153,,,,,,,,,
,00:21:54,152,,,,,,,,,
,00:21:55,152,,,,,,,,,
,00:21:56,151,,,,,,,,,
,00:21:57,150,,,,,,,,,
,00:21:58,149,,,,,,,,,
,00:21:59,148,,,,,,,,,
,00:22:00,146,,,,,,,,,
,00:22:01,145,,,,,,,,,
,00:22:02,144,,,,,,,,,
,00:22:03,144,,,,,,,,,
,00:22:04,145,,,,,,,,,
,00:22:05,145,,,,,,,,,
,00:22:06,145,,,,,,,,,
,00:22:07,145,,,,,,,,,
,00:22:08,145,,,,,,,,,
,00:22:09,144,,,,,,,,,
,00:22:10,144,,,,,,,,,
,00:22:11,144,,,,,,,,,
,00:22:12,144,,,,,,,,,
,00:22:13,144,,,,,,,,,
,00:22:14,143,,,,,,,,,
,00:22:15,143,,,,,,,,,
,00:22:16,142,,,,,,,,,
,00:22:17,139,,,,,,,,,
,00:22:18,139,,,,,,,,,
,00:22:19,137,,,,,,,,,
,00:22:20,136,,,,,,,,,
,00:22:21,135,,,,,,,,,
,00:22:22,134,,,,,,,,,
,00:22:23,132,,,,,,,,,
,00:22:24,132,,,,,,,,,
,00:22:25,131,,,,,,,,,
,00:22:26,131,,,,,,,,,
,00:22:27,129,,,,,,,,,
,00:22:28,129,,,,,,,,,
,00:22:29,128,,,,,,,,,
,00:22:30,128,,,,,,,,,
,00:22:31,128,,,,,,,,,
,00:22:32,129,,,,,,,,,
,00:22:33,129,,,,,,,,,
,00:22:34,129,,,,,,,,,
,00:22:35,129,,,,,,,,,
,00:22:36,129,,,,,,,,,
,00:22:37,128,,,,,,,,,
,00:22:38,127,,,,,,,,,
,00:22:39,126,,,,,,,,,
,00:22:40,124,,,,,,,,,
,00:22:41,124,,,,,,,,,
,00:22:42,124,,,,,,,,,
,00:22:43,127,,,,,,,,,
,00:22:44,128,,,,,,,,,
,00:22:45,128,,,,,,,,,
,00:22:46,130,,,,,,,,,
,00:22:47,131,,,,,,,,,
,00:22:48,133,,,,,,,,,
,00:22:49,133,,,,,,,,,
,00:22:50,133,,,,,,,,,
,00:22:51,133,,,,,,,,,
,00:22:52,135,,,,,,,,,
,00:22:53,135,,,,,,,,,
,00:22:54,136,,,,,,,,,
,00:22:55,137,,,,,,,,,
,00:22:56,139,,,,,,,,,
,00:22:57,141,,,,,,,,,
,00:22:58,143,,,,,,,,,
,00:22:59,144,,,,,,,,,
,00:23:00,145,,,,,,,,,
,00:23:01,146,,,,,,,,,
,00:23:02,147,,,,,,,,,
,00:23:03,148,,,,,,,,,
,00:23:04,148,,,,,,,,,
,00:23:05,148,,,,,,,,,
,00:23:06,148,,,,,,,,,
,00:23:07,149,,,,,,,,,
,00:23:08,149,,,,,,,,,
,00:23:09,149,,,,,,,,,
,00:23:10,150,,,,,,,,,
,00:23:11,150,,,,,,,,,
,00:23:12,148,,,,,,,,,
,00:23:13,148,,,,,,,,,
,00:23:14,147,,,,,,,,,
,00:23:15,146,,,,,,,,,
,00:23:16,146,,,,,,,,,
,00:23:17,146,,,,,,,,,
,00:23:18,145,,,,,,,,,
,00:23:19,146,,,,,,,,,
,00:23:20,145,,,,,,,,,
,00:23:21,145,,,,,,,,,
,00:23:22,144,,,,,,,,,
,00:23:23,144,,,,,,,,,
,00:23:24,144,,,,,,,,,
,00:23:25,144,,,,,,,,,
,00:23:26,144,,,,,,,,,
,00:23:27,144,,,,,,,,,
,00:23:28,144,,,,,,,,,
,00:23:29,146,,,,,,,,,
,00:23:30,146,,,,,,,,,
,00:23:31,148,,,,,,,,,
,00:23:32,148,,,,,,,,,
,00:23:33,148,,,,,,,,,
,00:23:34,150,,,,,,,,,
,00:23:35,151,,,,,,,,,
,00:23:36,152,,,,,,,,,
,00:23:37,152,,,,,,,,,
,00:23:38,152,,,,,,,,,
,00:23:39,153,,,,,,,,,
,00:23:40,153,,,,,,,,,
,00:23:41,153,,,,,,,,,
,00:23:42,153,,,,,,,,,
,00:23:43,153,,,,,,,,,
,00:23:44,152,,,,,,,,,
,00:23:45,152,,,,,,,,,
,00:23:46,152,,,,,,,,,
,00:23:47,152,,,,,,,,,
,00:23:48,151,,,,,,,,,
,00:23:49,150,,,,,,,,,
,00:23:50,150,,,,,,,,,
,00:23:51,149,,,,,,,,,
,00:23:52,148,,,,,,,,,
,00:23:53,147,,,,,,,,,
,00:23:54,147,,,,,,,,,
,00:23:55,147,,,,,,,,,
,00:23:56,147,,,,,,,,,
,00:23:57,147,,,,,,,,,
,00:23:58,147,,,,,,,,,
,00:23:59,146,,,,,,,,,
,00:24:00,147,,,,,,,,,
,00:24:01,147,,,,,,,,,
,00:24:02,146,,,,,,,,,
,00:24:03,147,,,,,,,,,
,00:24:04,147,,,,,,,,,
,00:24:05,147,,,,,,,,,
,00:24:06,147,,,,,,,,,
,00:24:07,147,,,,,,,,,
,00:24:08,147,,,,,,,,,
,00:24:09,147,,,,,,,,,
,00:24:10,146,,,,,,,,,
,00:24:11,146,,,,,,,,,
,00:24:12,146,,,,,,,,,
,00:24:13,146,,,,,,,,,
,00:24:14,146,,,,,,,,,
,00:24:15,145,,,,,,,,,
,00:24:16,146,,,,,,,,,
,00:24:17,146,,,,,,,,,
,00:24:18,146,,,,,,,,,
,00:24:19,145,,,,,,,,,
,00:24:20,145,,,,,,,,,
,00:24:21,145,,,,,,,,,
,00:24:22,146,,,,,,,,,
,00:24:23,146,,,,,,,,,
,00:24:24,148,,,,,,,,,
,00:24:25,149,,,,,,,,,
,00:24:26,151,,,,,,,,,
,00:24:27,152,,,,,,,,,
,00:24:28,154,,,,,,,,,
,00:24:29,155,,,,,,,,,
,00:24:30,155,,,,,,,,,
,00:24:31,155,,,,,,,,,
,00:24:32,157,,,,,,,,,
,00:24:33,158,,,,,,,,,
,00:24:34,158,,,,,,,,,
,00:24:35,159,,,,,,,,,
,00:24:36,159,,,,,,,,,
,00:24:37,159,,,,,,,,,
,00:24:38,159,,,,,,,,,
,00:24:39,159,,,,,,,,,
,00:24:40,159,,,,,,,,,
,00:24:41,158,,,,,,,,,
,00:24:42,157,,,,,,,,,
,00:24:43,157,,,,,,,,,
,00:24:44,155,,,,,,,,,
,00:24:45,155,,,,,,,,,
,00:24:46,153,,,,,,,,,
,00:24:47,153,,,,,,,,,
,00:24:48,153,,,,,,,,,
,00:24:49,151,,,,,,,,,
,00:24:50,150,,,,,,,,,
,00:24:51,150,,,,,,,,,
,00:24:52,149,,,,,,,,,
,00:24:53,148,,,,,,,,,
,00:24:54,146,,,,,,,,,
,00:24:55,146,,,,,,,,,
,00:24:56,143,,,,,,,,,
,00:24:57,141,,,,,,,,,
,00:24:58,141,,,,,,,,,
,00:24:59,138,,,,,,,,,
,00:25:00,137,,,,,,,,,
,00:25:01,137,,,,,,,,,
,00:25:02,136,,,,,,,,,
,00:25:03,135,,,,,,,,,
,00:25:04,135,,,,,,,,,
,00:25:05,135,,,,,,,,,
,00:25:06,135,,,,,,,,,
,00:25:07,136,,,,,,,,,
,00:25:08,135,,,,,,,,,
,00:25:09,133,,,,,,,,,
,00:25:10,132,,,,,,,,,
,00:25:11,131,,,,,,,,,
,00:25:12,131,,,,,,,,,
,00:25:13,132,,,,,,,,,
,00:25:14,132,,,,,,,,,
,00:25:15,131,,,,,,,,,
,00:25:16,130,,,,,,,,,
,00:25:17,129,,,,,,,,,
,00:25:18,128,,,,,,,,,
,00:25:19,127,,,,,,,,,
